hour_ts,airline,tweet_volume,neg_volume,avg_retweets,avg_conf,hashtag_rate,mention_rate,neg_rate,tweet_volume_roll_mean,tweet_volume_roll_std,tweet_volume_z,neg_rate_roll_mean,neg_rate_roll_std,neg_rate_z,avg_retweets_roll_mean,avg_retweets_roll_std,avg_retweets_z,hashtag_rate_roll_mean,hashtag_rate_roll_std,hashtag_rate_z,neg_rate_diff,if_score,if_anomaly,oc_score,oc_anomaly,both_anomaly
2015-02-19 23:00:00+00:00,American,1.0,0.0,0.0,0.6242,0.0,1.0,0.0,0.1,0.3077935056255462,2.924038303442689,0.05,0.2236067977499789,-0.223606797749979,0.0,,0.0,0.0,,0.0,0.0,0.12822572725699866,0,-3.8256536355474324e-06,1,0
2015-02-20 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.3007926037591191,-0.3166237934306518,0.0476190476190476,0.2182178902359924,-0.2182178902359923,0.0,,0.0,0.0,,0.0,0.0,0.18175027854544434,0,0.01668892982753878,0,0
2015-02-20 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2942449431682498,-0.3089571903266623,0.0454545454545454,0.2132007163556104,-0.2132007163556104,0.0,,0.0,0.0,,0.0,0.0,0.1828921287146163,0,0.01642245201753334,0,0
2015-02-20 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.2881040655200304,-0.3018233067352699,0.0434782608695652,0.2085144140570747,-0.2085144140570747,0.0,,0.0,0.0,,0.0,0.0,0.18367260408873726,0,0.016167622281049288,0,0
2015-02-20 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.2823298512866399,-0.2951630263451236,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,0.18487746599278193,0,0.015923756742205586,0,0
2015-02-20 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
2015-02-20 08:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.18107845173911113,0,-0.0001655674568062926,1,0
